id,question_es,sql,archetype,archetype_name,pattern,intent,default_chart,tables_used,difficulty,num_tables
169,¿Cuáles son los 5 préstamos con mayor monto de interés pagado?,"SELECT TOP 5 loanId, SUM(interestAmount) AS total_interes FROM dbo.LoanPayments GROUP BY loanId ORDER BY total_interes DESC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,LoanPayments,medium,1
250,¿Cuáles son los 10 días con mayor volumen de transferencias?,"SELECT TOP 10 CAST(occurenceTime AS DATE) AS fecha, SUM(amount) AS volumen FROM dbo.Transfers GROUP BY CAST(occurenceTime AS DATE) ORDER BY volumen DESC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,Transfers,medium,1
251,¿Cuáles son las 5 sucursales con menor número de cuentas?,"SELECT TOP 5 b.branchName, COUNT(a.id) AS num_cuentas FROM dbo.Branches b LEFT JOIN dbo.Accounts a ON b.id = a.branchId GROUP BY b.branchName ORDER BY num_cuentas ASC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,"Branches, Accounts",medium,2
253,¿Cuáles son las 10 cuentas con más transacciones de depósito?,"SELECT TOP 10 accountId, COUNT(*) AS num_depositos FROM dbo.Transactions WHERE transactionType = 'deposit' GROUP BY accountId ORDER BY num_depositos DESC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,Transactions,medium,1
296,¿Cuáles son los 3 meses con menor número de transacciones?,"SELECT TOP 3 MONTH(transactionDate) AS mes, COUNT(*) AS num_transacciones FROM dbo.Transactions GROUP BY MONTH(transactionDate) ORDER BY num_transacciones ASC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,Transactions,medium,1
298,¿Cuáles son los 10 días con más pagos de préstamos?,"SELECT TOP 10 CAST(PaidDate AS DATE) AS fecha, COUNT(*) AS num_pagos FROM dbo.LoanPayments GROUP BY CAST(PaidDate AS DATE) ORDER BY num_pagos DESC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,LoanPayments,medium,1
300,¿Cuáles son las 5 horas del día con mayor volumen de transacciones?,"SELECT TOP 5 DATEPART(HOUR, transactionDate) AS hora, SUM(amount) AS volumen FROM dbo.Transactions GROUP BY DATEPART(HOUR, transactionDate) ORDER BY volumen DESC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,Transactions,medium,1
378,¿Cuáles son los 3 días con mayor monto de pagos de préstamos?,"SELECT TOP 3 CAST(PaidDate AS DATE) AS fecha, SUM(paymentAmount) AS monto_total FROM dbo.LoanPayments GROUP BY CAST(PaidDate AS DATE) ORDER BY monto_total DESC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,LoanPayments,medium,1
379,¿Cuáles son las 5 horas con menor actividad de transacciones?,"SELECT TOP 5 DATEPART(HOUR, transactionDate) AS hora, COUNT(*) AS num_transacciones FROM dbo.Transactions GROUP BY DATEPART(HOUR, transactionDate) ORDER BY num_transacciones ASC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,Transactions,medium,1
382,¿Cuáles son las 5 cuentas con mayor cantidad de transacciones de retiro?,"SELECT TOP 5 accountId, COUNT(*) AS num_retiros FROM dbo.Transactions WHERE transactionType = 'withdrawal' GROUP BY accountId ORDER BY num_retiros DESC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,Transactions,medium,1
72,¿Cuáles son las 5 sucursales con mayor saldo total de cuentas?,"SELECT TOP 5 b.branchName, SUM(a.currentBalance) AS saldo_total FROM dbo.Branches b JOIN dbo.Accounts a ON b.id = a.branchId GROUP BY b.branchName ORDER BY saldo_total DESC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,"Branches, Accounts",hard,2
73,¿Cuáles son los 10 clientes con mayor monto total en préstamos?,"SELECT TOP 10 c.id AS customer_id, SUM(l.loanAmount) AS monto_total FROM dbo.Customers c JOIN dbo.Loans l ON c.id = l.customerId GROUP BY c.id ORDER BY monto_total DESC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,"Customers, Loans",hard,2
78,¿Cuáles son las sucursales con menor número de cuentas?,"SELECT TOP 5 b.branchName, COUNT(a.id) AS num_cuentas FROM dbo.Branches b LEFT JOIN dbo.Accounts a ON b.id = a.branchId GROUP BY b.branchName ORDER BY num_cuentas ASC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,"Branches, Accounts",hard,2
114,¿Cuáles son las sucursales ordenadas por monto total de transacciones?,"SELECT b.branchName, SUM(t.amount) AS monto_total FROM dbo.Branches b JOIN dbo.Accounts a ON b.id = a.branchId JOIN dbo.Transactions t ON a.id = t.accountId GROUP BY b.branchName ORDER BY monto_total DESC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,"Branches, Accounts, Transactions",hard,3
123,¿Cuáles son los 5 empleados con más clientes asignados?,"SELECT TOP 5 e.id AS empleado_id, p.firstName, p.lastName, COUNT(DISTINCT c.id) AS num_clientes FROM dbo.Employees e JOIN dbo.People p ON e.personId = p.id JOIN dbo.Branches b ON e.branchId = b.id JOIN dbo.Accounts a ON b.id = a.branchId JOIN dbo.AccountOwnerships ao ON a.id = ao.accountId JOIN dbo.Customers c ON ao.ownerId = c.id GROUP BY e.id, p.firstName, p.lastName ORDER BY num_clientes DESC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,"Employees, People, Branches, Accounts, AccountOwnerships, Customers",hard,6
377,¿Cuáles son los 10 clientes con mayor volumen de transacciones?,"SELECT TOP 10 ao.ownerId, SUM(t.amount) AS volumen_total FROM dbo.AccountOwnerships ao JOIN dbo.Accounts a ON ao.accountId = a.id JOIN dbo.Transactions t ON a.id = t.accountId GROUP BY ao.ownerId ORDER BY volumen_total DESC",G,ranking_los_mas,comparacion,requiere_visualizacion,bar,"AccountOwnerships, Accounts, Transactions",hard,3
84,¿Qué tan concentrada está la originación de préstamos en los primeros 2 tipos?,"SELECT TOP 2 loanType, COUNT(*) AS cantidad, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM dbo.Loans) AS porcentaje FROM dbo.Loans GROUP BY loanType ORDER BY cantidad DESC",H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Loans,medium,1
86,¿Qué tan concentrado está el monto de préstamos en los préstamos hipotecarios?,"SELECT loanType, SUM(loanAmount) AS monto, SUM(loanAmount) * 100.0 / (SELECT SUM(loanAmount) FROM dbo.Loans) AS porcentaje FROM dbo.Loans WHERE loanType = 'mortgage' GROUP BY loanType",H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Loans,medium,1
87,¿Qué porcentaje del saldo total está en cuentas de ahorro?,SELECT SUM(currentBalance) * 100.0 / (SELECT SUM(currentBalance) FROM dbo.Accounts) AS porcentaje_ahorro FROM dbo.Accounts WHERE accountType = 'saving',H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Accounts,medium,1
147,¿Qué porcentaje de las transferencias totales representan las 20 transferencias más grandes?,SELECT SUM(amount) * 100.0 / (SELECT SUM(amount) FROM dbo.Transfers) AS concentracion_pct FROM (SELECT TOP 20 amount FROM dbo.Transfers ORDER BY amount DESC) AS top20,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transfers,medium,1
148,¿Cuánto concentran los 3 tipos de préstamo con mayor monto?,SELECT SUM(monto) * 100.0 / (SELECT SUM(loanAmount) FROM dbo.Loans) AS concentracion_pct FROM (SELECT TOP 3 SUM(loanAmount) AS monto FROM dbo.Loans GROUP BY loanType ORDER BY monto DESC) AS top3,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Loans,medium,1
150,¿Cuánto representan las 2 sucursales principales del total de cuentas?,SELECT SUM(num_cuentas) * 100.0 / (SELECT COUNT(*) FROM dbo.Accounts) AS concentracion_pct FROM (SELECT TOP 2 COUNT(*) AS num_cuentas FROM dbo.Accounts GROUP BY branchId ORDER BY num_cuentas DESC) AS top2,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Accounts,medium,1
257,¿Qué porcentaje del total de transacciones concentran las 100 transacciones más grandes?,SELECT SUM(amount) * 100.0 / (SELECT SUM(amount) FROM dbo.Transactions) AS concentracion_pct FROM (SELECT TOP 100 amount FROM dbo.Transactions ORDER BY amount DESC) AS top100,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transactions,medium,1
258,¿Cuánto del saldo total concentran las 10 cuentas más grandes?,SELECT SUM(currentBalance) * 100.0 / (SELECT SUM(currentBalance) FROM dbo.Accounts) AS concentracion_pct FROM (SELECT TOP 10 currentBalance FROM dbo.Accounts ORDER BY currentBalance DESC) AS top10,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Accounts,medium,1
261,¿Qué porcentaje de empleados concentran las 2 sucursales más grandes?,SELECT SUM(num_emp) * 100.0 / (SELECT COUNT(*) FROM dbo.Employees) AS concentracion_pct FROM (SELECT TOP 2 COUNT(*) AS num_emp FROM dbo.Employees GROUP BY branchId ORDER BY num_emp DESC) AS top2,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Employees,medium,1
262,¿Cuánto del volumen de transferencias concentran las 50 transferencias más grandes?,SELECT SUM(amount) * 100.0 / (SELECT SUM(amount) FROM dbo.Transfers) AS concentracion_pct FROM (SELECT TOP 50 amount FROM dbo.Transfers ORDER BY amount DESC) AS top50,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transfers,medium,1
265,¿Qué porcentaje del saldo total tienen las cuentas del top 3 de sucursales?,SELECT SUM(saldo) * 100.0 / (SELECT SUM(currentBalance) FROM dbo.Accounts) AS concentracion_pct FROM (SELECT TOP 3 SUM(currentBalance) AS saldo FROM dbo.Accounts GROUP BY branchId ORDER BY saldo DESC) AS top3,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Accounts,medium,1
301,¿Cuánto del total de cuentas concentran las 5 sucursales más grandes?,SELECT SUM(num_cuentas) * 100.0 / (SELECT COUNT(*) FROM dbo.Accounts) AS concentracion_pct FROM (SELECT TOP 5 COUNT(*) AS num_cuentas FROM dbo.Accounts GROUP BY branchId ORDER BY num_cuentas DESC) AS top5,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Accounts,medium,1
302,¿Qué tan concentrado está el monto de pagos en los 20 pagos más grandes?,SELECT SUM(paymentAmount) * 100.0 / (SELECT SUM(paymentAmount) FROM dbo.LoanPayments) AS concentracion_pct FROM (SELECT TOP 20 paymentAmount FROM dbo.LoanPayments ORDER BY paymentAmount DESC) AS top20,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,LoanPayments,medium,1
304,¿Qué porcentaje del saldo total tienen los 3 tipos de cuenta con mayor saldo?,SELECT SUM(saldo) * 100.0 / (SELECT SUM(currentBalance) FROM dbo.Accounts) AS concentracion_pct FROM (SELECT TOP 3 SUM(currentBalance) AS saldo FROM dbo.Accounts GROUP BY accountType ORDER BY saldo DESC) AS top3,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Accounts,medium,1
306,¿Qué tan concentradas están las transacciones en las 5 horas pico?,"SELECT SUM(num_trans) * 100.0 / (SELECT COUNT(*) FROM dbo.Transactions) AS concentracion_pct FROM (SELECT TOP 5 COUNT(*) AS num_trans FROM dbo.Transactions GROUP BY DATEPART(HOUR, transactionDate) ORDER BY num_trans DESC) AS top5",H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transactions,medium,1
308,¿Qué porcentaje de empleados concentran los 2 cargos más comunes?,SELECT SUM(num_emp) * 100.0 / (SELECT COUNT(*) FROM dbo.Employees) AS concentracion_pct FROM (SELECT TOP 2 COUNT(*) AS num_emp FROM dbo.Employees GROUP BY position ORDER BY num_emp DESC) AS top2,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Employees,medium,1
309,¿Cuánto concentran los 5 propietarios con más cuentas del total de relaciones?,SELECT SUM(num_cuentas) * 100.0 / (SELECT COUNT(*) FROM dbo.AccountOwnerships) AS concentracion_pct FROM (SELECT TOP 5 COUNT(*) AS num_cuentas FROM dbo.AccountOwnerships GROUP BY ownerId ORDER BY num_cuentas DESC) AS top5,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,AccountOwnerships,medium,1
384,¿Qué tan concentrado está el número de cuentas en las 3 sucursales principales?,SELECT SUM(num_cuentas) * 100.0 / (SELECT COUNT(*) FROM dbo.Accounts) AS concentracion_pct FROM (SELECT TOP 3 COUNT(*) AS num_cuentas FROM dbo.Accounts GROUP BY branchId ORDER BY num_cuentas DESC) AS top3,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Accounts,medium,1
386,¿Cuánto concentran los 2 tipos de transacción principales en el número total?,SELECT SUM(num_trans) * 100.0 / (SELECT COUNT(*) FROM dbo.Transactions) AS concentracion_pct FROM (SELECT TOP 2 COUNT(*) AS num_trans FROM dbo.Transactions GROUP BY transactionType ORDER BY num_trans DESC) AS top2,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transactions,medium,1
389,¿Qué porcentaje de préstamos concentran los 3 tipos de préstamo?,SELECT SUM(num_prestamos) * 100.0 / (SELECT COUNT(*) FROM dbo.Loans) AS concentracion_pct FROM (SELECT TOP 3 COUNT(*) AS num_prestamos FROM dbo.Loans GROUP BY loanType ORDER BY num_prestamos DESC) AS top3,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Loans,medium,1
390,¿Cuánto concentran las 5 cuentas con más transacciones del total de operaciones?,SELECT SUM(num_trans) * 100.0 / (SELECT COUNT(*) FROM dbo.Transactions) AS concentracion_pct FROM (SELECT TOP 5 COUNT(*) AS num_trans FROM dbo.Transactions GROUP BY accountId ORDER BY num_trans DESC) AS top5,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transactions,medium,1
82,¿Qué tan concentrado está el saldo total en las 3 principales sucursales?,"SELECT TOP 3 b.branchName, SUM(a.currentBalance) AS saldo, SUM(a.currentBalance) * 100.0 / (SELECT SUM(currentBalance) FROM dbo.Accounts) AS porcentaje_del_total FROM dbo.Branches b JOIN dbo.Accounts a ON b.id = a.branchId GROUP BY b.branchName ORDER BY saldo DESC",H,concentracion_top_n,comparacion,requiere_visualizacion,pie,"Branches, Accounts",hard,2
83,¿Qué porcentaje del monto total de préstamos representan los top 10 clientes?,SELECT SUM(monto_cliente) * 100.0 / (SELECT SUM(loanAmount) FROM dbo.Loans) AS porcentaje_top_10 FROM (SELECT TOP 10 SUM(l.loanAmount) AS monto_cliente FROM dbo.Customers c JOIN dbo.Loans l ON c.id = l.customerId GROUP BY c.id ORDER BY monto_cliente DESC) sub,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,"Customers, Loans",hard,2
85,¿Qué porcentaje de transacciones representan las 5 cuentas más activas?,SELECT SUM(num_trans) * 100.0 / (SELECT COUNT(*) FROM dbo.Transactions) AS porcentaje_top_5 FROM (SELECT TOP 5 COUNT(*) AS num_trans FROM dbo.Transactions GROUP BY accountId ORDER BY num_trans DESC) sub,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transactions,hard,1
88,¿Cuánto representan las 3 sucursales principales del total de empleados?,SELECT SUM(num_emp) * 100.0 / (SELECT COUNT(*) FROM dbo.Employees) AS porcentaje_top_3 FROM (SELECT TOP 3 COUNT(*) AS num_emp FROM dbo.Employees GROUP BY branchId ORDER BY num_emp DESC) sub,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Employees,hard,1
89,¿Qué porcentaje de transferencias corresponden a las 100 de mayor monto?,SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM dbo.Transfers) AS porcentaje_top_100 FROM (SELECT TOP 100 id FROM dbo.Transfers ORDER BY amount DESC) sub,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transfers,hard,1
116,¿Qué porcentaje del total de empleados trabajan en las 2 sucursales más grandes?,SELECT SUM(num_emp) * 100.0 / (SELECT COUNT(*) FROM dbo.Employees) AS porcentaje_top_2 FROM (SELECT TOP 2 COUNT(*) AS num_emp FROM dbo.Employees GROUP BY branchId ORDER BY num_emp DESC) sub,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Employees,hard,1
117,¿Qué tan concentrado está el monto de préstamos en los clientes premium?,SELECT SUM(l.loanAmount) * 100.0 / (SELECT SUM(loanAmount) FROM dbo.Loans) AS porcentaje_premium FROM dbo.Loans l JOIN dbo.Customers c ON l.customerId = c.id WHERE c.customerType = 'premium',H,concentracion_top_n,comparacion,requiere_visualizacion,pie,"Loans, Customers",hard,2
143,¿Qué porcentaje del monto total de préstamos concentran los 5 préstamos más grandes?,SELECT SUM(loanAmount) * 100.0 / (SELECT SUM(loanAmount) FROM dbo.Loans) AS concentracion_pct FROM (SELECT TOP 5 loanAmount FROM dbo.Loans ORDER BY loanAmount DESC) AS top5,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Loans,hard,1
144,¿Cuánto concentran las 3 sucursales con más empleados del total de empleados?,SELECT SUM(emp_count) * 100.0 / (SELECT COUNT(*) FROM dbo.Employees) AS concentracion_pct FROM (SELECT TOP 3 COUNT(*) AS emp_count FROM dbo.Employees GROUP BY branchId ORDER BY emp_count DESC) AS top3,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Employees,hard,1
145,¿Qué tan concentrado está el volumen de transacciones en las 10 cuentas más activas?,SELECT SUM(total_trans) * 100.0 / (SELECT SUM(amount) FROM dbo.Transactions) AS concentracion_pct FROM (SELECT TOP 10 SUM(amount) AS total_trans FROM dbo.Transactions GROUP BY accountId ORDER BY total_trans DESC) AS top10,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transactions,hard,1
146,¿Cuánto representan los 5 clientes con mayor saldo del saldo total?,SELECT SUM(saldo) * 100.0 / (SELECT SUM(currentBalance) FROM dbo.Accounts) AS concentracion_pct FROM (SELECT TOP 5 SUM(a.currentBalance) AS saldo FROM dbo.AccountOwnerships ao JOIN dbo.Accounts a ON ao.accountId = a.id GROUP BY ao.ownerId ORDER BY saldo DESC) AS top5,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,"AccountOwnerships, Accounts",hard,2
149,¿Qué tan concentrados están los pagos en los 10 préstamos con más pagos?,SELECT SUM(total_pagos) * 100.0 / (SELECT SUM(paymentAmount) FROM dbo.LoanPayments) AS concentracion_pct FROM (SELECT TOP 10 SUM(paymentAmount) AS total_pagos FROM dbo.LoanPayments GROUP BY loanId ORDER BY total_pagos DESC) AS top10,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,LoanPayments,hard,1
151,¿Qué porcentaje de intereses concentran los 5 préstamos con tasa más alta?,"SELECT SUM(loanAmount * interestRate / 100) * 100.0 / (SELECT SUM(loanAmount * interestRate / 100) FROM dbo.Loans) AS concentracion_pct FROM (SELECT TOP 5 loanAmount, interestRate FROM dbo.Loans ORDER BY interestRate DESC) AS top5",H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Loans,hard,1
152,¿Cuánto concentran los 3 meses con más transacciones del volumen anual?,SELECT SUM(monto_mes) * 100.0 / (SELECT SUM(amount) FROM dbo.Transactions) AS concentracion_pct FROM (SELECT TOP 3 SUM(amount) AS monto_mes FROM dbo.Transactions GROUP BY MONTH(transactionDate) ORDER BY monto_mes DESC) AS top3,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transactions,hard,1
259,¿Qué tan concentrado está el monto de préstamos en los 3 tipos de préstamo principales?,SELECT SUM(total) * 100.0 / (SELECT SUM(loanAmount) FROM dbo.Loans) AS concentracion_pct FROM (SELECT TOP 3 SUM(loanAmount) AS total FROM dbo.Loans GROUP BY loanType ORDER BY total DESC) AS top3,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Loans,hard,1
260,¿Cuánto concentran los 5 días con más transacciones del total mensual?,SELECT SUM(total_dia) * 100.0 / (SELECT SUM(amount) FROM dbo.Transactions) AS concentracion_pct FROM (SELECT TOP 5 SUM(amount) AS total_dia FROM dbo.Transactions GROUP BY CAST(transactionDate AS DATE) ORDER BY total_dia DESC) AS top5,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transactions,hard,1
263,¿Qué tan concentrados están los pagos en los 5 préstamos con mayores pagos totales?,SELECT SUM(total_pagos) * 100.0 / (SELECT SUM(paymentAmount) FROM dbo.LoanPayments) AS concentracion_pct FROM (SELECT TOP 5 SUM(paymentAmount) AS total_pagos FROM dbo.LoanPayments GROUP BY loanId ORDER BY total_pagos DESC) AS top5,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,LoanPayments,hard,1
264,¿Cuánto del número total de cuentas concentran los 5 propietarios con más cuentas?,SELECT SUM(num_cuentas) * 100.0 / (SELECT COUNT(*) FROM dbo.Accounts) AS concentracion_pct FROM (SELECT TOP 5 COUNT(*) AS num_cuentas FROM dbo.AccountOwnerships GROUP BY ownerId ORDER BY num_cuentas DESC) AS top5,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,"AccountOwnerships, Accounts",hard,2
266,¿Cuánto concentran las 3 horas pico en el volumen total de transacciones?,"SELECT SUM(vol_hora) * 100.0 / (SELECT SUM(amount) FROM dbo.Transactions) AS concentracion_pct FROM (SELECT TOP 3 SUM(amount) AS vol_hora FROM dbo.Transactions GROUP BY DATEPART(HOUR, transactionDate) ORDER BY vol_hora DESC) AS top3",H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transactions,hard,1
303,¿Cuánto concentran los 3 clientes con más transacciones del total?,SELECT SUM(num_trans) * 100.0 / (SELECT COUNT(*) FROM dbo.Transactions) AS concentracion_pct FROM (SELECT TOP 3 COUNT(*) AS num_trans FROM dbo.Transactions t JOIN dbo.Accounts a ON t.accountId = a.id JOIN dbo.AccountOwnerships ao ON a.id = ao.accountId GROUP BY ao.ownerId ORDER BY num_trans DESC) AS top3,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,"Transactions, Accounts, AccountOwnerships",hard,3
305,¿Cuánto concentran los 10 préstamos con mayor monto de interés generado?,SELECT SUM(interes) * 100.0 / (SELECT SUM(loanAmount * interestRate / 100) FROM dbo.Loans) AS concentracion_pct FROM (SELECT TOP 10 loanAmount * interestRate / 100 AS interes FROM dbo.Loans ORDER BY interes DESC) AS top10,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Loans,hard,1
307,¿Cuánto del monto total de transferencias concentran los 3 días con más volumen?,SELECT SUM(vol_dia) * 100.0 / (SELECT SUM(amount) FROM dbo.Transfers) AS concentracion_pct FROM (SELECT TOP 3 SUM(amount) AS vol_dia FROM dbo.Transfers GROUP BY CAST(occurenceTime AS DATE) ORDER BY vol_dia DESC) AS top3,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transfers,hard,1
383,¿Cuánto del volumen de retiros concentran las 50 transacciones de retiro más grandes?,SELECT SUM(amount) * 100.0 / (SELECT SUM(amount) FROM dbo.Transactions WHERE transactionType = 'withdrawal') AS concentracion_pct FROM (SELECT TOP 50 amount FROM dbo.Transactions WHERE transactionType = 'withdrawal' ORDER BY amount DESC) AS top50,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transactions,hard,1
385,¿Qué porcentaje del total de pagos concentran los 3 préstamos con más pagos?,SELECT SUM(total_pagos) * 100.0 / (SELECT SUM(paymentAmount) FROM dbo.LoanPayments) AS concentracion_pct FROM (SELECT TOP 3 SUM(paymentAmount) AS total_pagos FROM dbo.LoanPayments GROUP BY loanId ORDER BY total_pagos DESC) AS top3,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,LoanPayments,hard,1
387,¿Qué tan concentradas están las transferencias en los 4 días más activos?,SELECT SUM(num_trans) * 100.0 / (SELECT COUNT(*) FROM dbo.Transfers) AS concentracion_pct FROM (SELECT TOP 4 COUNT(*) AS num_trans FROM dbo.Transfers GROUP BY CAST(occurenceTime AS DATE) ORDER BY num_trans DESC) AS top4,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Transfers,hard,1
388,¿Cuánto del saldo total de ahorro concentran las 10 cuentas de ahorro más grandes?,SELECT SUM(currentBalance) * 100.0 / (SELECT SUM(currentBalance) FROM dbo.Accounts WHERE accountType = 'saving') AS concentracion_pct FROM (SELECT TOP 10 currentBalance FROM dbo.Accounts WHERE accountType = 'saving' ORDER BY currentBalance DESC) AS top10,H,concentracion_top_n,comparacion,requiere_visualizacion,pie,Accounts,hard,1
393,¿Cómo se relaciona la tasa de interés con el monto de los préstamos?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,medium,0
394,¿Qué relación hay entre el plazo del préstamo y la tasa de interés?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,medium,0
396,¿Existe relación entre la antigüedad de las cuentas y su saldo actual?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,medium,0
397,¿Cómo se relaciona el monto de depósitos con el monto de retiros por cuenta?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,medium,0
398,¿Qué correlación existe entre el número de préstamos y el tipo de cliente?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,medium,0
404,¿Existe relación entre el tipo de cuenta y la frecuencia de transacciones?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,medium,0
405,¿Cómo se relaciona el número de sucursales con el total de clientes atendidos?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,medium,0
391,¿Cómo se relaciona el saldo de cuentas con el monto de préstamos por cliente?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,hard,0
392,¿Existe correlación entre el número de transacciones y el saldo promedio de las cuentas?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,hard,0
395,¿Cómo se relaciona el número de empleados por sucursal con el saldo total de cuentas?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,hard,0
399,¿Cómo se relaciona el volumen de transferencias con el saldo de las cuentas origen?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,hard,0
400,¿Existe correlación entre la edad del cliente y el monto promedio de sus préstamos?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,hard,0
401,¿Cómo se relaciona el número de cuentas por cliente con su nivel de actividad transaccional?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,hard,0
402,¿Qué relación hay entre el tamaño de la sucursal y el volumen de préstamos originados?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,hard,0
403,¿Cómo se correlaciona el monto de pagos de préstamos con el saldo de cuentas del cliente?,,I,relacion_entre_variables,relacion,requiere_visualizacion,,,hard,0
408,¿Cuál es el impacto en el volumen de transacciones por cada nuevo cliente?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,medium,0
411,¿Cómo varía el saldo promedio de cuentas por cada transacción adicional?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,medium,0
412,¿Cuál es el efecto en el monto de transferencias por cada cuenta nueva?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,medium,0
415,¿Cómo impacta cada empleado adicional en el número de transacciones procesadas?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,medium,0
417,¿Cuánto varía el volumen de depósitos por cada sucursal adicional?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,medium,0
420,¿Cuál es el impacto en retiros por cada día adicional del mes?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,medium,0
406,¿Cuál es la sensibilidad del monto total de préstamos ante cambios en la tasa de interés?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,hard,0
407,¿Cómo cambia el saldo total de cuentas cuando varía el número de clientes?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,hard,0
409,¿Cuánto cambia el monto de intereses cobrados por cada punto de tasa de interés?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,hard,0
410,¿Cuál es la sensibilidad del número de préstamos ante cambios en el plazo promedio?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,hard,0
413,¿Cuánto cambia el ingreso por intereses cuando la tasa sube 1%?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,hard,0
414,¿Cuál es la sensibilidad del número de cuentas cerradas ante cambios en el saldo mínimo?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,hard,0
